Facility Id,State,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Reporting_Year,2021 Total reported direct emissions,2020 Total reported direct emissions
1001654,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,61719.14,55853.1,5834.75,31.29,,,,,,,,,,55903.94,,,,,,,,,,,,,,,,,,,,5815.2,,,,,,,,,,,,,,,,,N,N,N,2023,59753.35,53135.022
1001849,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,65477.218,61473.9,3968.75,34.568,,,,,,,,,,61532.968,,,,,,,,,,,,,,,,,,,,3944.25,,,,,,,,,,,,,,,,,N,N,N,2023,31124.488,41957.35
1001656,MS,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,92963.492,81816.1,11101.5,45.892,,,,,,,,,,81887.692,,,,,,,,,,,,,,,,,,,,11075.8,,,,,,,,,,,,,,,,,N,N,N,2023,82898.18,79694.846
1008370,AL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,38671.112,36791.8,1858.75,20.562,,,,,,,,,,36827.512,,,,,,,,,,,,,,,,,,,,1843.6,,,,,,,,,,,,,,,,,N,N,N,2023,17524.138,19850.732
1010491,AL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,11252.37,8142.4,3105.5,4.47,,,,,,,,,,8147.02,,,,,,,,,,,,,,,,,,,,3105.35,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1009338,AL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,22742.924,20376.1,2355.5,11.324,,,,,,,,,,20394.224,,,,,,,,,,,,,,,,,,,,2348.7,,,,,,,,,,,,,,,,,N,N,N,2023,17975.288,19396.084
1010492,AL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,37773.818,34930.9,2823.25,19.668,,,,,,,,,,34963.768,,,,,,,,,,,,,,,,,,,,2810.05,,,,,,,,,,,,,,,,,N,N,N,2023,24899.816,31725.04
1008250,GA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,33000.794,28326.5,4658.5,15.794,,,,,,,,,,28350.144,,,,,,,,,,,,,,,,,,,,4650.65,,,,,,,,,,,,,,,,,N,N,N,2023,21189.136,39124.126
1001926,GA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,62352.264,23035.2,39304.25,12.814,,,,,,,,,,23013.464,,,,,,,,,,,,,,,,,,,,39338.8,,,,,,,,,,,,,,,,,N,N,N,2023,28975.366,30284.81
1008226,GA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,31742.904,12165.8,19570.25,6.854,,,,,,,,,,12155.804,,,,,,,,,,,,,,,,,,,,19587.1,,,,,,,,,,,,,,,,,N,N,N,2023,17868.008,18947.704
1001850,LA,486210.0,"C,W-UNSTG",Petroleum and Natural Gas Systems,30318.4,26796.0,3507.5,14.9,,,,,,,,,,26819.2,,,,,,,,,,,,,,,,,,,,,3499.2,,,,,,,,,,,,,,,,N,N,N,2023,30922.202,30548.346
1001927,MS,486210.0,"C,W-UNSTG",Petroleum and Natural Gas Systems,23359.122,20795.5,2552.0,11.622,,,,,,,,,,20813.872,,,,,,,,,,,,,,,,,,,,,2545.25,,,,,,,,,,,,,,,,N,N,N,2023,82918.696,33567.092
1002614,IL,311224.0,C,Other,29575.088,29544.4,14.0,16.688,,,,,,,,,,29575.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,33793.672,34572.62
1002317,CA,333611.0,C,Other,34340.708,34302.8,16.75,21.158,,,,,,,,,,34340.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,26575.632,34859.9
1011532,AK,221112.0,C,Power Plants,12002.604,11990.0,5.75,6.854,,,,,,,,,,12002.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,17956.132,19399.276
1005839,AL,562212.0,HH,Waste,240966.25,0.0,240966.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240966.25,,,,N,N,N,2023,215686.25,205223.5
1002299,MA,326113.0,C,Other,59347.076,59285.7,28.0,33.376,,,,,,,,,,59347.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,78721.104,72165.928
1000708,AL,325199.0,C,Chemicals,2129.892,2127.7,1.0,1.192,,,,,,,,,,2129.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,5711.328,30.8
1005156,WA,325180.0,P,Chemicals,50067.5,50067.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,50067.5,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,58272.3,44916.0
1002925,NJ,325211.0,"C,OO","Industrial Gas Suppliers,Other",8378.068,8369.3,4.0,4.768,,,,,,,,,,8378.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,9895.312,11121.508
1001748,GA,325211.0,C,Other,51567.154,51513.7,24.25,29.204,,,,,,,,,,51567.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,53255.794,46116.276
1011974,TX,325211.0,C,Other,25384.604,25358.3,12.0,14.304,,,,,,,,,,25384.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,35711.216,26689.6
1000140,PA,324199.0,C,Petroleum and Natural Gas Systems,54717.492,54660.5,26.0,30.992,,,,,,,,,,54717.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,59326.528,58043.332
1002861,TN,322130.0,C,Pulp and Paper,30003.488,29972.8,14.0,16.688,,,,,,,,,,30003.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,30018.686,27171.648
1007804,TN,322130.0,C,Pulp and Paper,38523.104,38483.1,18.25,21.754,,,,,,,,,,38523.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,45645.57,47011.224
1004123,CA,562212.0,"C,HH",Waste,107493.798,0.0,107456.25,37.548,,,,,,,,,10379.0,53.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107440.25,,,,N,N,N,2023,53546.226,63361.744
1002691,IA,562212.0,"C,HH",Waste,53314.0,64.0,53250.0,0.0,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53250.0,,,,N,N,N,2023,44333.4,42205.75
1006806,AK,562212.0,"C,HH",Waste,82673.394,352.5,82320.0,0.894,,,,,,,,,,353.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82319.75,,,,N,N,N,2023,80215.994,78781.494
1004682,FL,562212.0,HH,Waste,59885.25,0.0,59885.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59885.25,,,,N,N,N,2023,60336.25,70151.25
1006874,SD,311224.0,C,Other,39854.5,39813.4,18.75,22.35,,,,,,,,,,39854.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,39504.852,39504.852
1002466,TN,562212.0,"C,HH",Waste,126877.1,8.6,126868.5,0.0,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126868.5,,,,N,N,N,2023,194231.65,143907.35
1002683,IN,562212.0,"C,HH",Waste,74893.342,120.9,74771.25,1.192,,,,,,,,,170.9,122.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74771.25,,,,N,N,N,2023,111496.29,119805.336
1003190,TX,221112.0,"C,D",Power Plants,144163.676,144020.6,65.0,78.076,,,,,,,,,,282.596,143881.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,120681.11,54885.392
1004408,NC,562212.0,HH,Waste,81951.0,0.0,81951.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81951.0,,,,N,N,N,2023,157525.0,99497.25
1005254,MA,562212.0,"C,HH",Waste,4475.652,33.1,4420.5,22.052,,,,,,,,,6137.5,64.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4411.0,,,,N,N,N,2023,13204.538,45525.238
1004025,MI,562212.0,"C,HH",Waste,153061.0,2.5,153058.5,0.0,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153058.5,,,,N,N,N,2023,116405.15,84501.85
1003560,FL,562212.0,"C,HH",Waste,149425.75,40.0,149385.75,0.0,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149385.75,,,,N,N,N,2023,162090.45,118358.55
1005729,OK,562212.0,"C,HH",Waste,82556.65,26.9,82529.75,0.0,,,,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82529.75,,,,N,N,N,2023,103617.85,88629.1
1002744,CT,562213.0,C,Waste,103872.84,98718.2,2009.25,3145.39,,,,,,,,,131401.1,103872.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,101574.566,104549.18
1007718,PA,562212.0,"C,HH",Waste,9954.498,71.2,9883.0,0.298,,,,,,,,,,71.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9883.0,,,,N,N,N,2023,10945.148,10407.1
1004027,IL,562212.0,"C,HH",Waste,41232.498,82.7,41149.5,0.298,,,,,,,,,,82.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41149.5,,,,N,N,N,2023,50435.348,32272.698
1000079,IL,611310.0,C,Other,121829.162,121144.6,254.25,430.312,,,,,,,,,,121829.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,97356.714,91809.794
1007098,MN,311313.0,"C,S",Minerals,522588.828,519911.9,982.5,1694.428,,,,,,,,,1219.6,440574.828,,,,,,,,,,,,,,82014.0,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y,2023,564754.824,430224.308
1001865,IA,325193.0,C,Other,145412.952,145262.8,68.5,81.652,,,,,,,,,,145412.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,166421.924,152969.824
1002648,TX,562212.0,HH,Waste,93780.0,0.0,93780.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93780.0,,,,N,N,N,2023,55088.25,33954.0
1004240,AZ,562212.0,HH,Waste,14896.0,0.0,14896.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14896.0,,,,N,N,N,2023,28139.0,52711.0
1003338,GA,335929.0,C,Other,28343.296,28285.2,20.25,37.846,,,,,,,,,,28343.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,32125.106,31954.408
1003341,KY,331318.0,C,Metals,57296.73,57236.7,27.25,32.78,,,,,,,,,,57296.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,45357.526,43428.834
1000240,GA,322120.0,"C,TT","Pulp and Paper,Waste",102077.588,56196.5,45849.5,31.588,,,,,,,,,,56254.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45823.0,N,N,N,2023,122909.8,120508.704
1003395,CA,562212.0,HH,Waste,8397.25,0.0,8397.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8397.25,,,,N,N,N,2023,8233.0,8615.75
1005418,MI,332812.0,C,Other,21172.42,21150.5,10.0,11.92,,,,,,,,,,21172.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,26748.6,0.0
1000056,MA,327410.0,"C,S",Minerals,104307.134,104242.5,25.0,39.634,,,,,,,,,,43608.234,,,,,,,,,,,,,,60698.9,,,,,,,,,,,,,,,,,,,,,,,Y,N,N,2023,137597.776,127481.932
1006122,TX,486210.0,"C,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,53453.122,43275.6,10151.0,26.522,,,,,,,,,,27054.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,38321.426,37070.426
1007114,KS,336411.0,C,Other,100998.62,100894.5,47.5,56.62,,,,,,,,,,100998.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,98720.44,96059.84
1003398,MD,221330.0,C,Power Plants,55077.944,55021.5,25.75,30.694,,,,,,,,,,55077.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,50893.308,48079.268
1002906,MO,562212.0,"C,HH",Waste,189232.2,35.7,189196.5,0.0,,,,,,,,,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189196.5,,,,N,N,N,2023,126194.0,104345.0
1007898,FL,562212.0,"C,HH",Waste,67223.566,0.0,67144.0,79.566,,,,,,,,,22060.0,113.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67110.0,,,,N,N,N,2023,105318.756,119224.188
1007742,MN,562212.0,"C,HH",Waste,49755.556,214.0,49497.75,43.806,,,,,,,,,12171.3,276.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49479.0,,,,N,N,N,2023,20150.648,18963.032
1014304,VA,562212.0,HH,Waste,18953.0,0.0,18953.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18953.0,,,,N,N,N,2023,44103.294,55368.434
1004121,AZ,562212.0,HH,Waste,227968.25,0.0,227968.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227968.25,,,,N,N,N,2023,56133.75,49825.5
1012095,CA,221112.0,C,Power Plants,22636.764,22613.2,10.75,12.814,,,,,,,,,,22636.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,23874.56,24595.608
1010994,VA,562212.0,HH,Waste,47291.5,0.0,47291.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47291.5,,,,N,N,N,2023,41143.25,46449.0
1001324,TX,221112.0,D,Power Plants,1230378.576,1229234.9,521.75,621.926,,,,,,,,,,,1230378.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,1656498.116,1177670.664
1005283,AL,331110.0,"C,Q",Metals,335796.532,335572.4,102.25,121.882,,,,,,,,,,217289.732,,,,,,,,,,,,118506.8,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,303822.716,332972.768
1002147,IA,331110.0,"C,Q",Metals,295476.268,295289.4,85.25,101.618,,,,,,,,,,181177.268,,,,,,,,,,,,114299.0,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,349495.952,411429.1
1002446,OR,562212.0,HH,Waste,1719.75,0.0,1719.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.75,,,,N,N,N,2023,1441.25,1523.75
1006238,LA,562111.0,HH,Waste,78306.0,0.0,78306.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78306.0,,,,N,N,N,2023,72546.0,16504.75
1004083,WI,322120.0,C,Pulp and Paper,32738.976,32705.0,15.5,18.476,,,,,,,,,,32738.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,31832.78,31432.032
1001120,MN,221330.0,C,Power Plants,34885.128,32016.0,422.25,2446.878,,,,,,,,,252337.0,34885.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,32777.798,38241.762
1014845,MN,322120.0,C,Pulp and Paper,32833.776,32799.8,15.5,18.476,,,,,,,,,,32833.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1013902,VA,322120.0,C,Pulp and Paper,50069.264,50018.3,23.25,27.714,,,,,,,,,,50069.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,43374.436,34689.92
1005399,UT,221112.0,D,Power Plants,65481.856,65415.0,30.5,36.356,,,,,,,,,,,65481.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,71222.984,58453.632
1007219,FL,562212.0,"C,HH",Waste,58763.196,0.1,58762.5,0.596,,,,,,,,,51.2,0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58762.5,,,,N,N,N,2023,57200.0,42285.5
1007096,VA,562212.0,"C,HH",Waste,75196.8,23.3,75173.5,0.0,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75173.5,,,,N,N,N,2023,21565.8,21495.6
1007461,CA,311421.0,C,Other,64791.456,64724.6,30.5,36.356,,,,,,,,,,64791.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,52151.004,45361.98
1001803,NC,325211.0,C,Other,34533.92,34498.3,16.25,19.37,,,,,,,,,,34533.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,35798.816,31656.88
1006455,NY,531110.0,C,Other,82611.274,82523.2,39.5,48.574,,,,,,,,,,82611.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,95728.986,98079.55
1003804,OH,562212.0,HH,Waste,536.25,0.0,536.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.25,,,,N,N,N,2023,628.25,787.0
1005536,PA,331110.0,"C,Q",Metals,68869.968,68806.4,29.0,34.568,,,,,,,,,,61083.268,,,,,,,,,,,,7786.7,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,61221.74,61557.352
1005338,AL,331492.0,"C,GG",Metals,209664.228,209644.5,9.0,10.728,,,,,,,,,,19215.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190448.3,,,,,N,N,N,2023,217324.94,233237.252
1005584,IN,331110.0,"C,Q",Metals,982503.42,982344.5,72.5,86.42,,,,,,,,,,153946.52,,,,,,,,,,,,828556.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,922011.396,978029.248
1003688,IN,331110.0,"C,Q",Metals,186944.324,186813.9,59.5,70.924,,,,,,,,,,126552.424,,,,,,,,,,,,60391.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,192832.548,169088.896
1005602,IN,331110.0,"C,Q",Metals,328102.768,327943.3,72.75,86.718,,,,,,,,,,154597.168,,,,,,,,,,,,173505.6,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,351668.548,321434.18
1005292,IL,325613.0,C,Chemicals,48420.968,48371.1,22.75,27.118,,,,,,,,,,48420.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,34824.868,37837.808
1006055,CO,325193.0,C,Other,54556.444,54500.0,25.75,30.694,,,,,,,,,,54556.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,54606.344,60680.272
1006269,IL,331110.0,"C,Q",Metals,85048.448,85006.8,19.0,22.648,,,,,,,,,,40297.648,,,,,,,,,,,,44750.8,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,87895.912,82945.74
1006193,WI,322120.0,C,Pulp and Paper,74418.672,74342.5,34.75,41.422,,,,,,,,,,74418.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,88619.816,87147.424
1006183,AL,562212.0,HH,Waste,47862.0,0.0,47862.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47862.0,,,,N,N,N,2023,228873.75,240871.0
1014692,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,56230.928,18101.7,38118.5,10.728,,,,,,,,,,18101.778,,,,,,,,,,,,,,,,,,38129.15,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1014602,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,50788.072,7248.9,43535.0,4.172,,,,,,,,,,7232.672,,,,,,,,,,,,,,,,,,43555.4,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1013134,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,16348.152,12738.5,3602.5,7.152,,,,,,,,,,12750.952,,,,,,,,,,,,,,,,,,3597.2,,,,,,,,,,,,,,,,,,,N,N,N,2023,23157.422,21044.412
1002680,TX,211120.0,"C,W-PROC",Petroleum and Natural Gas Systems,53301.702,53142.2,130.0,29.502,,,,,,,,,,52615.052,,,,,,,,,,,,,,,,,,,686.65,,,,,,,,,,,,,,,,,,N,N,N,2023,57706.736,65494.612
1006798,MI,486210.0,"C,W-PROC",Petroleum and Natural Gas Systems,551607.85,550753.1,780.25,74.5,,,,,,,,,,132497.052,,,,,,,,,,,,,,,,,,,419110.798,,,,,,,,,,,,,,,,,,N,N,N,2023,589281.624,599291.848
1002378,TX,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,46827.992,44790.7,2013.75,23.542,,,,,,,,,,41764.492,,,,,,,,,,,,,,,,,,,5063.5,,,,,,,,,,,,,,,,,,N,N,N,2023,44663.248,46078.492
1002415,CO,211130.0,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",24749.51,23820.6,915.5,13.41,,,,,,,,,,22303.916,,,,,,,,,,,,,,,,,,,2445.594,,,,,,,,,,,,,,,,,,N,N,N,2023,44247.686,48831.176
1006931,AZ,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,63422.114,62603.2,783.75,35.164,,,,,,,,,,62666.964,,,,,,,,,,,,,,,,,,,,755.15,,,,,,,,,,,,,,,,,N,N,N,2023,81943.286,60034.032
1005684,AZ,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,65390.138,56355.3,9003.25,31.588,,,,,,,,,,56402.988,,,,,,,,,,,,,,,,,,,,8987.15,,,,,,,,,,,,,,,,,N,N,N,2023,58353.84,55433.498
1003217,NM,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,46149.63,18449.7,27689.5,10.43,,,,,,,,,,18436.98,,,,,,,,,,,,,,,,,,,,27712.65,,,,,,,,,,,,,,,,,N,N,N,2023,25269.222,21546.874
1005687,NM,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,37979.396,14409.1,23562.25,8.046,,,,,,,,,,14396.696,,,,,,,,,,,,,,,,,,,,23582.7,,,,,,,,,,,,,,,,,N,N,N,2023,39182.29,0.0
1005688,NM,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,32861.084,30972.8,1871.0,17.284,,,,,,,,,,31002.384,,,,,,,,,,,,,,,,,,,,1858.7,,,,,,,,,,,,,,,,,N,N,N,2023,34914.838,35299.022
1003085,NM,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,28329.958,24250.5,4065.75,13.708,,,,,,,,,,24271.008,,,,,,,,,,,,,,,,,,,,4058.95,,,,,,,,,,,,,,,,,N,N,N,2023,49271.122,28630.61
1006317,NM,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,25555.026,19897.0,5647.0,11.026,,,,,,,,,,19324.328,,,,,,,,,,,,,,,,,,,,6230.698,,,,,,,,,,,,,,,,,N,N,N,2023,23640.578,27706.168
